ERR1726522	MATOU.v2.23513237__c723-93 631 1 0 MATOU.v2.23513237__c723-93 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.23844645__3-603 601 4 2 MATOU.v2.23844645__3-603 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.24757143__234-948 715 4 0 MATOU.v2.24757143__234-948 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.24945033__c597-213 385 1 1 MATOU.v2.24945033__c597-213 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.3028671__c847-223 625 1 1 MATOU.v2.3028671__c847-223 Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales Database=MATOU-v2
ERR1726522	MATOU.v2.39126107__c773-86 688 2 0 MATOU.v2.39126107__c773-86 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales Database=MATOU-v2
ERR1726522	MATOU.v2.40605230__c752-83 670 2 0 MATOU.v2.40605230__c752-83 Eukaryota;Viridiplantae;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula Database=MATOU-v2
ERR1726522	MATOU.v2.43613827__c827-122 706 6 0 MATOU.v2.43613827__c827-122 Eukaryota;Sar;Alveolata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum minimum Database=MATOU-v2
ERR1726522	MATOU.v2.43613828__c957-252 706 2 0 MATOU.v2.43613828__c957-252 Eukaryota;Sar;Alveolata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum minimum Database=MATOU-v2
ERR1726522	MATOU.v2.43789857__3-291 289 2 0 MATOU.v2.43789857__3-291 Eukaryota;Haptista;Haptophyta Database=MATOU-v2
ERR1726522	MATOU.v2.45276649__c666-81 586 2 0 MATOU.v2.45276649__c666-81 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Endodiniaceae;Brandtodinium;Brandtodinium nutricula Database=MATOU-v2
ERR1726522	MATOU.v2.47278349__c662-185 478 2 0 MATOU.v2.47278349__c662-185 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.51293459__c583-1 583 2 0 MATOU.v2.51293459__c583-1 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales Database=MATOU-v2
ERR1726522	MATOU.v2.54387678__330-1035 706 4 0 MATOU.v2.54387678__330-1035 Eukaryota;Sar;Alveolata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum Database=MATOU-v2
ERR1726522	MATOU.v2.54481847__c524-1 524 4 2 MATOU.v2.54481847__c524-1 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales Database=MATOU-v2
ERR1726522	MATOU.v2.54483791__c543-1 543 1 0 MATOU.v2.54483791__c543-1 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales Database=MATOU-v2
ERR1726522	MATOU.v2.55545657__c296-125 172 2 0 MATOU.v2.55545657__c296-125 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.56485132__282-987 706 2 0 MATOU.v2.56485132__282-987 Eukaryota;Sar;Alveolata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum Database=MATOU-v2
ERR1726522	MATOU.v2.56814482__c776-110 667 2 0 MATOU.v2.56814482__c776-110 Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales Database=MATOU-v2
ERR1726522	MATOU.v2.56817369__c411-42 370 2 0 MATOU.v2.56817369__c411-42 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.58130858__528-891 364 1 1 MATOU.v2.58130858__528-891 Eukaryota;Viridiplantae;Chlorophyta;prasinophytes Database=MATOU-v2
ERR1726522	MATOU.v2.58244116__243-480 238 1 1 MATOU.v2.58244116__243-480 Eukaryota;Haptista;Haptophyta Database=MATOU-v2
ERR1726522	MATOU.v2.60986207__c747-51 697 4 0 MATOU.v2.60986207__c747-51 Eukaryota;Sar;Alveolata;Dinophyceae;dinoflagellate_with_green_alga-derived_plastids Database=MATOU-v2
ERR1726522	MATOU.v2.61069667__3-513 511 2 0 MATOU.v2.61069667__3-513 Eukaryota;Haptista;Haptophyta Database=MATOU-v2
ERR1726522	MATOU.v2.66006306__57-421 365 1 1 MATOU.v2.66006306__57-421 Eukaryota;Haptista;Haptophyta Database=MATOU-v2
ERR1726522	MATOU.v2.70458318__c859-169 691 2 0 MATOU.v2.70458318__c859-169 Eukaryota;Viridiplantae;Chlorophyta;prasinophytes Database=MATOU-v2
ERR1726522	MATOU.v2.7056884__c209-2 208 1 1 MATOU.v2.7056884__c209-2 Eukaryota;Haptista;Haptophyta Database=MATOU-v2
ERR1726522	MATOU.v2.70808828__3-363 361 2 0 MATOU.v2.70808828__3-363 Eukaryota;Sar;Alveolata;Dinophyceae;Gonyaulacales Database=MATOU-v2
ERR1726522	MATOU.v2.70828149__321-1029 709 1 1 MATOU.v2.70828149__321-1029 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.71014356__309-690 382 2 0 MATOU.v2.71014356__309-690 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales;Endodiniaceae;Brandtodinium Database=MATOU-v2
ERR1726522	MATOU.v2.71837895__c191-2 190 2 0 MATOU.v2.71837895__c191-2 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.74507500__c509-224 286 4 0 MATOU.v2.74507500__c509-224 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales Database=MATOU-v2
ERR1726522	MATOU.v2.74509669__663-822 160 1 1 MATOU.v2.74509669__663-822 Eukaryota;Viridiplantae;Chlorophyta;prasinophytes Database=MATOU-v2
ERR1726522	MATOU.v2.76846744__93-768 676 2 0 MATOU.v2.76846744__93-768 Eukaryota;Viridiplantae;Chlorophyta;prasinophytes Database=MATOU-v2
ERR1726522	MATOU.v2.77095858__3-537 535 8 0 MATOU.v2.77095858__3-537 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.77731659__c444-231 214 2 0 MATOU.v2.77731659__c444-231 Eukaryota;Haptista;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae Database=MATOU-v2
ERR1726522	MATOU.v2.78990433__3-212 210 1 1 MATOU.v2.78990433__3-212 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.80455853__c934-196 739 2 0 MATOU.v2.80455853__c934-196 Eukaryota;Viridiplantae;Chlorophyta;prasinophytes Database=MATOU-v2
ERR1726522	MATOU.v2.80914576__c776-71 706 18 0 MATOU.v2.80914576__c776-71 Eukaryota;Sar;Alveolata;Dinophyceae;Gymnodiniales;Kareniaceae (dinoflagellate_with_haptophyte-derived_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.81737432__c567-225 343 4 0 MATOU.v2.81737432__c567-225 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.81738757__c206-74 133 2 0 MATOU.v2.81738757__c206-74 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.82581798__180-897 718 3 1 MATOU.v2.82581798__180-897 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Bacillariales;Bacillariaceae Database=MATOU-v2
ERR1726522	MATOU.v2.82583861__150-867 718 11 1 MATOU.v2.82583861__150-867 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.82589088__c922-184 739 4 0 MATOU.v2.82589088__c922-184 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.82592052__c966-252 715 4 0 MATOU.v2.82592052__c966-252 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.82594437__c400-1 400 2 0 MATOU.v2.82594437__c400-1 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.82607864__c686-170 517 2 0 MATOU.v2.82607864__c686-170 Eukaryota;Sar;Alveolata;Dinophyceae (dinoflagellates_with_peridinin-containing_plastids) Database=MATOU-v2
ERR1726522	MATOU.v2.82607865__c806-170 637 2 0 MATOU.v2.82607865__c806-170 Eukaryota;Sar;Alveolata;Dinophyceae;Peridiniales Database=MATOU-v2
ERR1726522	MATOU.v2.82618782__c819-102 718 2 0 MATOU.v2.82618782__c819-102 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.82633184__c1016-299 718 2 0 MATOU.v2.82633184__c1016-299 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
ERR1726522	MATOU.v2.82636321__c330-99 232 2 0 MATOU.v2.82636321__c330-99 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae Database=MATOU-v2
ERR1726522	MATOU.v2.82758036__3-420 418 3 0 MATOU.v2.82758036__3-420 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae Database=MATOU-v2
ERR1726522	MATOU.v2.82841497__c256-49 208 2 0 MATOU.v2.82841497__c256-49 Eukaryota;Sar;Alveolata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae Database=MATOU-v2
ERR1726522	MATOU.v2.83089789__225-942 718 2 0 MATOU.v2.83089789__225-942 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Coscinodiscophyceae;Thalassiosirophycidae;Thalassiosirales Database=MATOU-v2
ERR1726522	MATOU.v2.83092714__267-984 718 4 0 MATOU.v2.83092714__267-984 Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta Database=MATOU-v2
